"ANIO","CVE_ENT","CVE_MES","DELITOS","POB","INDICADOR"
2015,18,9,0,1195482,0
2015,18,7,1,1195482,0.0836482690663682
2015,18,5,2,1195482,0.167296538132736
2015,18,10,1,1195482,0.0836482690663682
2015,18,0,12,1195482,1.00377922879642
2015,18,4,1,1195482,0.0836482690663682
2015,18,2,1,1195482,0.0836482690663682
2015,18,3,0,1195482,0
2015,18,11,0,1195482,0
2015,19,1,2,5205425,0.0384214545402153
2015,19,8,1,5205425,0.0192107272701076
2015,19,0,21,5205425,0.40342527267226
2015,19,10,0,5205425,0
2015,19,6,1,5205425,0.0192107272701076
2015,19,3,3,5205425,0.0576321818103229
2015,19,12,2,5205425,0.0384214545402153
2015,19,7,3,5205425,0.0576321818103229
2015,19,2,0,5205425,0
2015,19,9,1,5205425,0.0192107272701076
2015,19,11,2,5205425,0.0384214545402153
2015,19,4,2,5205425,0.0384214545402153
2015,19,5,4,5205425,0.0768429090804305
2015,2,0,11,3357794,0.327596034777595
2015,2,9,0,3357794,0
2015,2,5,2,3357794,0.0595629154141082
2015,2,11,1,3357794,0.0297814577070541
2015,2,2,1,3357794,0.0297814577070541
2015,2,1,1,3357794,0.0297814577070541
2015,2,6,2,3357794,0.0595629154141082
2015,2,12,0,3357794,0
2015,2,3,0,3357794,0
2015,2,7,1,3357794,0.0297814577070541
2015,2,4,2,3357794,0.0595629154141082
2015,2,10,0,3357794,0
2015,2,8,1,3357794,0.0297814577070541
2015,20,1,0,4019224,0
2015,20,6,0,4019224,0
2015,20,8,4,4019224,0.099521698715971
2015,20,3,0,4019224,0
2015,20,10,0,4019224,0
2015,20,2,7,4019224,0.174162972752949
2015,20,12,0,4019224,0
2015,20,0,17,4019224,0.422967219542877
2015,20,4,0,4019224,0
2015,20,11,3,4019224,0.0746412740369783
2015,20,7,0,4019224,0
2015,20,5,3,4019224,0.0746412740369783
2015,20,9,0,4019224,0
2015,21,0,33,6274482,0.525939830570874
2015,21,1,2,6274482,0.0318751412467196
2015,21,6,3,6274482,0.0478127118700795
2015,21,8,2,6274482,0.0318751412467196
2015,21,3,2,6274482,0.0318751412467196
2015,21,2,3,6274482,0.0478127118700795
2015,21,12,4,6274482,0.0637502824934393
2015,21,5,1,6274482,0.0159375706233598
2015,21,4,4,6274482,0.0637502824934393
2015,21,10,6,6274482,0.0956254237401589
2015,21,9,3,6274482,0.0478127118700795
2015,21,11,0,6274482,0
2015,21,7,3,6274482,0.0478127118700795
2015,22,1,1,2069556,0.0483195429357795
2015,22,8,3,2069556,0.144958628807338
2015,22,7,2,2069556,0.0966390858715589
2015,22,2,0,2069556,0
2015,22,11,0,2069556,0
2015,22,4,2,2069556,0.0966390858715589
2015,22,3,2,2069556,0.0966390858715589
2015,22,6,1,2069556,0.0483195429357795
2015,22,12,3,2069556,0.144958628807338
2015,22,0,19,2069556,0.91807131577981
2015,22,9,0,2069556,0
2015,22,10,2,2069556,0.0966390858715589
2015,22,5,3,2069556,0.144958628807338
